invoice_id,client_name,client_size,client_industry,invoice_amount,service_type,issue_date,issue_month,issue_quarter,issue_day_of_week,payment_terms_days,project_duration_weeks,invoices_ytd,prior_late_payments,prior_late_rate,has_purchase_order,contact_responsiveness,is_late,days_late,late_payment_probability,risk_flag,risk_tier
INV-01691,Granite Partners,enterprise,finance,160174.54,training,2024-09-20,9,3,Friday,45,16,2,2,1.0,1,3,0,0,0.1808,0,low
INV-01799,Ironclad Inc,mid-market,healthcare,20723.29,analytics_consulting,2024-04-30,4,2,Tuesday,15,16,16,3,0.19,1,5,0,0,0.1807,0,low
INV-01608,Granite Partners,enterprise,finance,173109.87,analytics_consulting,2023-11-11,11,4,Saturday,30,9,3,1,0.33,1,4,0,0,0.1805,0,low
INV-01811,Granite Partners,enterprise,finance,156900.87,process_automation,2023-09-11,9,3,Monday,45,10,24,3,0.12,1,3,0,0,0.1804,0,low
INV-01008,Granite Partners,enterprise,finance,126868.89,analytics_consulting,2024-06-25,6,2,Tuesday,15,4,7,0,0.0,1,1,0,0,0.1803,0,low
INV-01896,Birch Holdings,mid-market,finance,51164.98,analytics_consulting,2024-04-28,4,2,Sunday,30,15,16,2,0.12,0,3,0,0,0.1801,0,low
INV-01952,Birch Holdings,mid-market,finance,45565.25,data_migration,2024-05-22,5,2,Wednesday,30,3,16,0,0.0,0,3,0,0,0.18,0,low
INV-01485,Birch Holdings,mid-market,finance,26952.26,process_automation,2024-05-31,5,2,Friday,45,3,18,2,0.11,0,5,0,0,0.1799,0,low
INV-00058,Delta Group,enterprise,healthcare,67676.1,process_automation,2023-03-30,3,1,Thursday,60,15,19,6,0.32,1,4,0,0,0.1798,0,low
INV-02000,Granite Partners,enterprise,finance,151307.74,process_automation,2023-06-09,6,2,Friday,15,9,4,4,1.0,1,4,0,0,0.1794,0,low
INV-00870,Delta Group,enterprise,healthcare,108859.17,process_automation,2023-08-16,8,3,Wednesday,60,14,21,0,0.0,1,3,0,0,0.1793,0,low
INV-01979,Falcon Industries,mid-market,manufacturing,28646.21,training,2023-12-21,12,4,Thursday,15,13,4,0,0.0,1,5,0,0,0.1792,0,low
INV-01372,Falcon Industries,mid-market,manufacturing,17989.58,analytics_consulting,2023-05-03,5,2,Wednesday,30,2,2,0,0.0,1,5,0,0,0.1792,0,low
INV-01302,Horizon LLC,small,technology,1675.06,reporting_setup,2023-08-10,8,3,Thursday,60,10,21,2,0.1,1,3,0,0,0.1791,0,low
INV-01857,Ironclad Inc,mid-market,healthcare,43850.76,analytics_consulting,2024-05-06,5,2,Monday,45,13,21,6,0.29,1,4,0,0,0.179,0,low
INV-01511,Granite Partners,enterprise,finance,45389.71,data_migration,2024-03-21,3,1,Thursday,15,5,14,0,0.0,0,2,0,0,0.1786,0,low
INV-01321,Ironclad Inc,mid-market,healthcare,19896.63,reporting_setup,2023-06-18,6,2,Sunday,30,1,21,4,0.19,1,3,0,0,0.1783,0,low
INV-01932,Birch Holdings,mid-market,finance,39463.7,process_automation,2023-09-27,9,3,Wednesday,45,8,19,5,0.26,0,1,0,0,0.1782,0,low
INV-00011,Granite Partners,enterprise,finance,117595.01,training,2024-01-26,1,1,Friday,60,1,22,1,0.05,1,5,0,0,0.1781,0,low
INV-01789,Keystone Retail,enterprise,retail,153494.18,analytics_consulting,2024-10-08,10,4,Tuesday,30,12,13,0,0.0,1,5,0,0,0.178,0,low
INV-00913,Birch Holdings,mid-market,finance,59973.67,analytics_consulting,2023-08-26,8,3,Saturday,30,6,17,8,0.47,0,5,0,0,0.1775,0,low
INV-01145,Cedar Solutions,small,technology,1592.92,reporting_setup,2023-09-08,9,3,Friday,15,2,22,6,0.27,0,4,0,0,0.1768,0,low
INV-01391,Acme Corp,enterprise,manufacturing,25100.34,reporting_setup,2023-03-10,3,1,Friday,30,15,17,7,0.41,1,4,0,0,0.1765,0,low
INV-01068,Granite Partners,enterprise,finance,184364.41,process_automation,2023-08-23,8,3,Wednesday,30,11,14,3,0.21,1,2,0,0,0.1763,0,low
INV-00239,Acme Corp,enterprise,manufacturing,187736.43,data_migration,2023-12-18,12,4,Monday,30,8,17,2,0.12,1,3,0,0,0.176,0,low
INV-00457,Birch Holdings,mid-market,finance,46271.29,data_migration,2024-04-24,4,2,Wednesday,45,14,12,0,0.0,0,3,0,0,0.176,0,low
INV-00773,Granite Partners,enterprise,finance,118879.28,data_migration,2023-06-10,6,2,Saturday,30,16,24,1,0.04,1,2,1,27,0.1758,0,low
INV-00823,Falcon Industries,mid-market,manufacturing,51859.13,training,2023-08-18,8,3,Friday,15,13,23,6,0.26,0,5,0,0,0.1754,0,low
INV-00277,Falcon Industries,mid-market,manufacturing,10095.03,data_migration,2024-10-13,10,4,Sunday,45,13,24,4,0.17,1,5,0,0,0.1753,0,low
INV-00153,Ironclad Inc,mid-market,healthcare,52221.45,reporting_setup,2024-01-11,1,1,Thursday,45,8,4,0,0.0,0,4,0,0,0.175,0,low
INV-01300,Granite Partners,enterprise,finance,64854.38,process_automation,2023-06-12,6,2,Monday,45,16,20,7,0.35,1,2,0,0,0.1749,0,low
INV-00212,Keystone Retail,enterprise,retail,171836.99,training,2023-03-02,3,1,Thursday,15,3,22,0,0.0,1,4,0,0,0.1745,0,low
INV-00390,Acme Corp,enterprise,manufacturing,157511.06,analytics_consulting,2024-11-09,11,4,Saturday,30,5,15,2,0.13,1,5,0,0,0.1745,0,low
INV-00327,Keystone Retail,enterprise,retail,183709.52,process_automation,2024-05-24,5,2,Friday,45,13,13,0,0.0,1,5,0,0,0.1744,0,low
INV-01866,Delta Group,enterprise,healthcare,179352.47,analytics_consulting,2023-08-21,8,3,Monday,30,13,22,3,0.14,1,4,0,0,0.1744,0,low
INV-00571,Delta Group,enterprise,healthcare,107423.3,analytics_consulting,2024-01-20,1,1,Saturday,15,16,2,1,0.5,1,5,0,0,0.1741,0,low
INV-00898,Granite Partners,enterprise,finance,49188.72,reporting_setup,2024-05-07,5,2,Tuesday,45,8,13,6,0.46,1,5,0,0,0.1741,0,low
INV-00970,Granite Partners,enterprise,finance,102234.6,process_automation,2024-06-04,6,2,Tuesday,15,12,4,0,0.0,1,4,0,0,0.173,0,low
INV-00829,Acme Corp,enterprise,manufacturing,173412.24,analytics_consulting,2023-12-08,12,4,Friday,30,8,23,0,0.0,0,2,0,0,0.1726,0,low
INV-01478,Granite Partners,enterprise,finance,178076.83,reporting_setup,2024-07-02,7,3,Tuesday,15,4,23,2,0.09,0,2,0,0,0.1722,0,low
INV-01967,Birch Holdings,mid-market,finance,61890.88,data_migration,2023-09-16,9,3,Saturday,60,1,19,1,0.05,1,2,0,0,0.1722,0,low
INV-01690,Granite Partners,enterprise,finance,149067.78,process_automation,2024-01-15,1,1,Monday,15,8,10,0,0.0,1,5,0,0,0.1721,0,low
INV-01859,Granite Partners,enterprise,finance,58828.89,analytics_consulting,2023-05-29,5,2,Monday,15,1,10,1,0.1,1,2,0,0,0.1718,0,low
INV-01009,Granite Partners,enterprise,finance,84624.48,training,2024-08-04,8,3,Sunday,15,16,7,3,0.43,1,4,0,0,0.1716,0,low
INV-01364,Keystone Retail,enterprise,retail,107132.42,training,2024-09-11,9,3,Wednesday,30,3,23,7,0.3,0,5,0,0,0.1714,0,low
INV-00871,Falcon Industries,mid-market,manufacturing,30789.66,reporting_setup,2024-12-29,12,4,Sunday,30,2,6,0,0.0,1,3,0,0,0.1712,0,low
INV-01006,Granite Partners,enterprise,finance,45032.91,data_migration,2023-03-07,3,1,Tuesday,45,3,15,5,0.33,1,1,0,0,0.171,0,low
INV-01436,Birch Holdings,mid-market,finance,32236.58,analytics_consulting,2023-03-06,3,1,Monday,30,7,16,5,0.31,1,4,0,0,0.1709,0,low
INV-01822,Granite Partners,enterprise,finance,175145.67,analytics_consulting,2023-06-11,6,2,Sunday,15,7,10,7,0.7,1,3,0,0,0.1708,0,low
INV-00960,Birch Holdings,mid-market,finance,11903.73,training,2024-01-18,1,1,Thursday,15,2,1,0,0.0,1,3,0,0,0.1705,0,low
INV-01755,Granite Partners,enterprise,finance,92053.82,reporting_setup,2024-02-07,2,1,Wednesday,15,13,5,0,0.0,1,4,0,0,0.1705,0,low
INV-00322,Keystone Retail,enterprise,retail,139027.78,analytics_consulting,2023-08-19,8,3,Saturday,45,1,22,0,0.0,1,2,0,0,0.1697,0,low
INV-01566,Birch Holdings,mid-market,finance,20712.97,training,2024-05-07,5,2,Tuesday,60,7,17,5,0.29,0,3,0,0,0.1697,0,low
INV-01462,Keystone Retail,enterprise,retail,134815.88,training,2024-07-23,7,3,Tuesday,30,1,5,0,0.0,1,5,0,0,0.1694,0,low
INV-00577,Granite Partners,enterprise,finance,111674.88,data_migration,2024-05-05,5,2,Sunday,60,3,18,0,0.0,1,4,0,0,0.1694,0,low
INV-01457,Granite Partners,enterprise,finance,161743.79,analytics_consulting,2024-04-19,4,2,Friday,15,2,24,7,0.29,1,2,0,0,0.1694,0,low
INV-00021,Birch Holdings,mid-market,finance,41566.67,analytics_consulting,2023-08-31,8,3,Thursday,60,7,13,0,0.0,1,1,0,0,0.1688,0,low
INV-00704,Delta Group,enterprise,healthcare,86309.0,training,2024-08-18,8,3,Sunday,30,10,22,2,0.09,1,5,0,0,0.1687,0,low
INV-00805,Delta Group,enterprise,healthcare,135416.72,data_migration,2024-05-04,5,2,Saturday,45,1,23,2,0.09,1,4,0,0,0.1681,0,low
INV-01054,Acme Corp,enterprise,manufacturing,26166.39,data_migration,2024-09-04,9,3,Wednesday,30,1,12,3,0.25,1,5,0,0,0.1677,0,low
INV-00198,Lumen Analytics,mid-market,technology,73601.89,data_migration,2023-08-17,8,3,Thursday,15,15,22,8,0.36,0,4,0,0,0.1676,0,low
INV-01583,Granite Partners,enterprise,finance,55964.7,data_migration,2024-06-15,6,2,Saturday,60,6,12,7,0.58,1,3,0,0,0.1675,0,low
INV-01669,Keystone Retail,enterprise,retail,178763.74,analytics_consulting,2024-07-24,7,3,Wednesday,45,12,9,0,0.0,1,4,0,0,0.1674,0,low
INV-00769,Granite Partners,enterprise,finance,82063.92,training,2024-12-08,12,4,Sunday,45,1,19,0,0.0,0,2,0,0,0.1671,0,low
INV-00467,Granite Partners,enterprise,finance,155843.77,data_migration,2024-03-02,3,1,Saturday,30,1,21,6,0.29,1,5,1,70,0.167,0,low
INV-01746,Acme Corp,enterprise,manufacturing,73780.31,data_migration,2023-09-16,9,3,Saturday,45,9,21,3,0.14,1,5,0,0,0.1668,0,low
INV-00656,Granite Partners,enterprise,finance,40585.72,process_automation,2024-09-06,9,3,Friday,30,12,6,4,0.67,1,5,0,0,0.1666,0,low
INV-00738,Birch Holdings,mid-market,finance,73576.21,data_migration,2024-08-08,8,3,Thursday,30,14,3,1,0.33,1,3,0,0,0.1654,0,low
INV-00358,Keystone Retail,enterprise,retail,105042.88,data_migration,2024-08-25,8,3,Sunday,60,5,16,0,0.0,1,1,0,0,0.1647,0,low
INV-00409,Birch Holdings,mid-market,finance,15202.58,analytics_consulting,2023-09-27,9,3,Wednesday,45,2,24,6,0.25,0,4,0,0,0.1645,0,low
INV-01421,Granite Partners,enterprise,finance,140207.65,reporting_setup,2023-07-11,7,3,Tuesday,60,13,23,5,0.22,1,3,0,0,0.1641,0,low
INV-01743,Falcon Industries,mid-market,manufacturing,14365.97,reporting_setup,2023-08-31,8,3,Thursday,30,13,20,2,0.1,0,5,0,0,0.1641,0,low
INV-01187,Birch Holdings,mid-market,finance,71145.22,analytics_consulting,2023-06-16,6,2,Friday,15,12,24,5,0.21,0,2,0,0,0.164,0,low
INV-01236,Ironclad Inc,mid-market,healthcare,26171.97,analytics_consulting,2024-02-28,2,1,Wednesday,30,6,6,0,0.0,0,4,0,0,0.1635,0,low
INV-00890,Birch Holdings,mid-market,finance,23150.91,process_automation,2024-07-09,7,3,Tuesday,15,16,19,7,0.37,0,3,0,0,0.1633,0,low
INV-00505,Granite Partners,enterprise,finance,86188.76,data_migration,2024-02-28,2,1,Wednesday,45,7,1,0,0.0,1,3,0,0,0.1633,0,low
INV-01205,Delta Group,enterprise,healthcare,116975.57,analytics_consulting,2023-01-18,1,1,Wednesday,45,5,19,8,0.42,1,5,0,0,0.1632,0,low
INV-00743,Keystone Retail,enterprise,retail,92186.0,data_migration,2024-09-30,9,3,Monday,60,14,20,1,0.05,1,1,0,0,0.1631,0,low
INV-01387,Birch Holdings,mid-market,finance,63123.83,data_migration,2023-03-10,3,1,Friday,45,6,18,1,0.06,0,5,0,0,0.1631,0,low
INV-01043,Delta Group,enterprise,healthcare,160878.45,analytics_consulting,2024-08-06,8,3,Tuesday,30,14,22,2,0.09,1,3,0,0,0.1627,0,low
INV-01384,Birch Holdings,mid-market,finance,26275.42,training,2024-09-22,9,3,Sunday,15,9,15,2,0.13,1,4,0,0,0.1624,0,low
INV-00672,Granite Partners,enterprise,finance,53514.62,data_migration,2023-04-02,4,2,Sunday,30,13,10,2,0.2,1,4,0,0,0.161,0,low
INV-00938,Acme Corp,enterprise,manufacturing,189393.55,reporting_setup,2024-08-14,8,3,Wednesday,30,13,24,2,0.08,1,3,0,0,0.1609,0,low
INV-00757,Ironclad Inc,mid-market,healthcare,57274.41,reporting_setup,2024-08-21,8,3,Wednesday,30,16,22,1,0.05,1,4,0,0,0.1609,0,low
INV-01635,Birch Holdings,mid-market,finance,46622.89,analytics_consulting,2023-07-04,7,3,Tuesday,60,10,20,6,0.3,1,1,0,0,0.1608,0,low
INV-00169,Falcon Industries,mid-market,manufacturing,35112.67,process_automation,2024-07-20,7,3,Saturday,15,15,18,4,0.22,0,5,0,0,0.1607,0,low
INV-00663,Granite Partners,enterprise,finance,79822.18,process_automation,2023-05-26,5,2,Friday,15,5,16,4,0.25,1,4,0,0,0.1604,0,low
INV-00765,Acme Corp,enterprise,manufacturing,162047.44,process_automation,2023-11-03,11,4,Friday,45,13,13,0,0.0,1,5,0,0,0.1603,0,low
INV-00026,Birch Holdings,mid-market,finance,14761.95,reporting_setup,2023-01-10,1,1,Tuesday,15,7,17,4,0.24,1,3,0,0,0.1603,0,low
INV-00052,Acme Corp,enterprise,manufacturing,161715.78,analytics_consulting,2023-12-25,12,4,Monday,15,2,1,0,0.0,1,1,0,0,0.1591,0,low
INV-00278,Granite Partners,enterprise,finance,149539.18,data_migration,2024-05-18,5,2,Saturday,30,3,2,0,0.0,0,5,0,0,0.1584,0,low
INV-01568,Lumen Analytics,mid-market,technology,63140.02,process_automation,2023-06-27,6,2,Tuesday,30,16,24,8,0.33,1,4,0,0,0.1581,0,low
INV-01596,Granite Partners,enterprise,finance,28033.98,data_migration,2023-03-04,3,1,Saturday,30,10,8,6,0.75,1,5,0,0,0.158,0,low
INV-01463,Falcon Industries,mid-market,manufacturing,22179.17,reporting_setup,2023-01-02,1,1,Monday,30,10,24,6,0.25,1,3,0,0,0.1574,0,low
INV-00615,Ironclad Inc,mid-market,healthcare,21165.28,analytics_consulting,2023-08-11,8,3,Friday,45,1,24,1,0.04,0,5,0,0,0.1572,0,low
INV-00651,Birch Holdings,mid-market,finance,32870.66,process_automation,2023-06-14,6,2,Wednesday,15,11,15,0,0.0,0,2,0,0,0.1567,0,low
INV-01121,Acme Corp,enterprise,manufacturing,154861.38,reporting_setup,2023-11-07,11,4,Tuesday,45,4,20,7,0.35,1,4,0,0,0.1563,0,low
INV-00519,Keystone Retail,enterprise,retail,124363.13,data_migration,2024-06-30,6,2,Sunday,60,3,23,7,0.3,1,3,0,0,0.155,0,low
INV-01739,Falcon Industries,mid-market,manufacturing,21760.62,analytics_consulting,2023-06-15,6,2,Thursday,15,14,23,2,0.09,1,5,0,0,0.1546,0,low
INV-01293,Granite Partners,enterprise,finance,99641.58,process_automation,2024-06-02,6,2,Sunday,30,12,24,3,0.12,1,3,0,0,0.1545,0,low
INV-01327,Acme Corp,enterprise,manufacturing,190687.74,data_migration,2024-09-26,9,3,Thursday,15,1,10,7,0.7,1,5,0,0,0.1544,0,low
INV-01027,Delta Group,enterprise,healthcare,140487.0,reporting_setup,2023-07-30,7,3,Sunday,30,2,22,4,0.18,1,3,0,0,0.1544,0,low
INV-01503,Acme Corp,enterprise,manufacturing,192336.85,data_migration,2024-02-21,2,1,Wednesday,15,16,11,6,0.55,1,5,0,0,0.1533,0,low
INV-01966,Granite Partners,enterprise,finance,132132.63,analytics_consulting,2024-04-09,4,2,Tuesday,15,1,17,8,0.47,1,5,0,0,0.1524,0,low
INV-01978,Birch Holdings,mid-market,finance,16966.89,analytics_consulting,2024-07-27,7,3,Saturday,45,4,22,6,0.27,0,2,0,0,0.1521,0,low
INV-01141,Granite Partners,enterprise,finance,49250.11,data_migration,2023-07-13,7,3,Thursday,30,3,20,6,0.3,0,3,0,0,0.1517,0,low
INV-01267,Granite Partners,enterprise,finance,154500.98,analytics_consulting,2023-09-21,9,3,Thursday,45,14,10,2,0.2,1,4,0,0,0.1516,0,low
INV-01606,Falcon Industries,mid-market,manufacturing,62348.54,data_migration,2024-01-25,1,1,Thursday,15,7,23,5,0.22,1,5,0,0,0.1515,0,low
INV-00477,Granite Partners,enterprise,finance,183177.61,reporting_setup,2023-08-25,8,3,Friday,15,16,20,8,0.4,1,2,0,0,0.1514,0,low
INV-00972,Birch Holdings,mid-market,finance,68178.8,data_migration,2023-08-13,8,3,Sunday,15,9,8,1,0.12,0,3,0,0,0.1512,0,low
INV-01829,Delta Group,enterprise,healthcare,102170.31,reporting_setup,2023-09-17,9,3,Sunday,60,4,22,6,0.27,1,3,0,0,0.1512,0,low
INV-00824,Granite Partners,enterprise,finance,45245.74,analytics_consulting,2023-08-27,8,3,Sunday,45,3,4,0,0.0,1,5,0,0,0.1506,0,low
INV-00365,Acme Corp,enterprise,manufacturing,132819.05,reporting_setup,2024-01-03,1,1,Wednesday,15,8,24,8,0.33,1,5,0,0,0.1504,0,low
INV-01775,Granite Partners,enterprise,finance,183364.03,analytics_consulting,2023-12-16,12,4,Saturday,30,15,15,2,0.13,1,4,0,0,0.1502,0,low
INV-01230,Birch Holdings,mid-market,finance,65896.41,analytics_consulting,2024-12-10,12,4,Tuesday,45,8,18,2,0.11,1,5,0,0,0.1483,0,low
INV-00465,Birch Holdings,mid-market,finance,57727.29,reporting_setup,2024-08-07,8,3,Wednesday,30,11,16,2,0.12,0,5,0,0,0.1479,0,low
INV-00242,Falcon Industries,mid-market,manufacturing,27052.97,reporting_setup,2023-07-21,7,3,Friday,15,16,17,5,0.29,0,5,0,0,0.145,0,low
INV-00523,Granite Partners,enterprise,finance,133653.1,reporting_setup,2024-08-27,8,3,Tuesday,30,6,16,6,0.38,1,2,0,0,0.1448,0,low
INV-00588,Acme Corp,enterprise,manufacturing,97046.05,training,2023-08-26,8,3,Saturday,45,11,21,5,0.24,1,5,0,0,0.1444,0,low
INV-01675,Acme Corp,enterprise,manufacturing,150152.19,data_migration,2023-02-06,2,1,Monday,15,13,15,7,0.47,1,5,0,0,0.1443,0,low
INV-01164,Birch Holdings,mid-market,finance,30748.49,reporting_setup,2023-07-06,7,3,Thursday,15,16,16,2,0.12,1,4,0,0,0.1439,0,low
INV-00142,Delta Group,enterprise,healthcare,141264.98,reporting_setup,2024-08-07,8,3,Wednesday,30,3,17,5,0.29,1,5,0,0,0.1433,0,low
INV-01936,Granite Partners,enterprise,finance,163046.33,training,2024-07-20,7,3,Saturday,15,13,9,0,0.0,1,2,0,0,0.1422,0,low
INV-01371,Ironclad Inc,mid-market,healthcare,27270.58,reporting_setup,2024-08-04,8,3,Sunday,30,14,21,7,0.33,0,4,0,0,0.1421,0,low
INV-00955,Delta Group,enterprise,healthcare,150346.48,training,2023-04-16,4,2,Sunday,45,3,19,6,0.32,1,4,0,0,0.142,0,low
INV-00855,Keystone Retail,enterprise,retail,95957.5,training,2024-11-24,11,4,Sunday,15,7,24,0,0.0,1,5,0,0,0.1419,0,low
INV-01215,Granite Partners,enterprise,finance,176404.27,data_migration,2024-03-07,3,1,Thursday,15,9,24,4,0.17,0,5,0,0,0.1417,0,low
INV-00882,Delta Group,enterprise,healthcare,25244.99,training,2023-08-04,8,3,Friday,15,12,21,5,0.24,1,5,0,0,0.1404,0,low
INV-00044,Keystone Retail,enterprise,retail,191256.93,training,2024-06-27,6,2,Thursday,45,15,20,8,0.4,1,5,0,0,0.1403,0,low
INV-00918,Keystone Retail,enterprise,retail,114683.87,reporting_setup,2023-05-13,5,2,Saturday,45,11,12,1,0.08,1,5,0,0,0.1401,0,low
INV-00303,Granite Partners,enterprise,finance,84141.35,data_migration,2023-06-14,6,2,Wednesday,15,16,23,0,0.0,1,2,0,0,0.1399,0,low
INV-01188,Ironclad Inc,mid-market,healthcare,43067.79,reporting_setup,2024-01-04,1,1,Thursday,45,15,1,0,0.0,1,4,0,0,0.1398,0,low
INV-01998,Ironclad Inc,mid-market,healthcare,15211.82,training,2024-08-29,8,3,Thursday,15,9,2,0,0.0,1,4,0,0,0.1397,0,low
INV-01432,Keystone Retail,enterprise,retail,183542.05,reporting_setup,2023-09-21,9,3,Thursday,30,7,24,2,0.08,1,3,0,0,0.1396,0,low
INV-00818,Falcon Industries,mid-market,manufacturing,73023.84,process_automation,2023-01-18,1,1,Wednesday,15,11,22,7,0.32,1,4,0,0,0.1392,0,low
INV-00222,Granite Partners,enterprise,finance,162120.92,data_migration,2023-12-01,12,4,Friday,45,15,16,3,0.19,1,4,0,0,0.139,0,low
INV-00491,Acme Corp,enterprise,manufacturing,106126.32,training,2024-12-07,12,4,Saturday,30,15,3,0,0.0,1,5,0,0,0.1388,0,low
INV-00388,Birch Holdings,mid-market,finance,62821.76,data_migration,2023-03-19,3,1,Sunday,15,13,19,3,0.16,0,5,0,0,0.1386,0,low
INV-00282,Birch Holdings,mid-market,finance,23976.35,process_automation,2023-06-11,6,2,Sunday,15,11,5,0,0.0,0,3,0,0,0.1376,0,low
INV-01285,Granite Partners,enterprise,finance,146949.82,data_migration,2024-02-02,2,1,Friday,45,11,12,8,0.67,0,4,0,0,0.1372,0,low
INV-01756,Acme Corp,enterprise,manufacturing,161290.51,training,2023-11-07,11,4,Tuesday,45,9,10,0,0.0,1,4,0,0,0.1366,0,low
INV-00055,Keystone Retail,enterprise,retail,173801.32,data_migration,2023-09-06,9,3,Wednesday,45,4,19,0,0.0,1,4,0,0,0.1366,0,low
INV-00213,Keystone Retail,enterprise,retail,26599.76,data_migration,2023-08-25,8,3,Friday,30,15,12,0,0.0,1,5,0,0,0.1364,0,low
INV-00518,Birch Holdings,mid-market,finance,55804.04,reporting_setup,2024-03-12,3,1,Tuesday,30,15,20,5,0.25,1,2,0,0,0.1353,0,low
INV-00359,Granite Partners,enterprise,finance,146068.1,reporting_setup,2024-08-22,8,3,Thursday,30,6,24,2,0.08,1,5,0,0,0.1344,0,low
INV-01081,Birch Holdings,mid-market,finance,43961.21,process_automation,2024-03-21,3,1,Thursday,45,12,19,2,0.11,1,5,0,0,0.1342,0,low
INV-00180,Granite Partners,enterprise,finance,75829.21,process_automation,2024-02-09,2,1,Friday,30,10,23,1,0.04,1,4,0,0,0.1331,0,low
INV-00170,Birch Holdings,mid-market,finance,34257.89,data_migration,2023-05-12,5,2,Friday,60,11,18,5,0.28,0,2,0,0,0.1327,0,low
INV-00349,Birch Holdings,mid-market,finance,14116.84,reporting_setup,2024-02-26,2,1,Monday,15,11,1,0,0.0,0,3,0,0,0.1322,0,low
INV-01441,Granite Partners,enterprise,finance,34609.78,data_migration,2023-10-28,10,4,Saturday,15,10,22,2,0.09,1,4,0,0,0.1321,0,low
INV-00192,Delta Group,enterprise,healthcare,116963.66,training,2023-09-11,9,3,Monday,15,12,3,0,0.0,1,5,0,0,0.1321,0,low
INV-01225,Granite Partners,enterprise,finance,41338.64,data_migration,2024-09-25,9,3,Wednesday,30,13,9,2,0.22,1,5,0,0,0.1318,0,low
INV-01328,Birch Holdings,mid-market,finance,51975.19,process_automation,2023-02-24,2,1,Friday,30,14,24,5,0.21,1,4,0,0,0.1314,0,low
INV-00060,Birch Holdings,mid-market,finance,46086.45,reporting_setup,2023-09-05,9,3,Tuesday,60,8,23,7,0.3,0,4,0,0,0.131,0,low
INV-00218,Birch Holdings,mid-market,finance,46780.68,reporting_setup,2024-05-26,5,2,Sunday,45,4,17,0,0.0,1,5,0,0,0.1308,0,low
INV-00047,Birch Holdings,mid-market,finance,45269.72,reporting_setup,2024-02-29,2,1,Thursday,45,14,2,0,0.0,0,4,0,0,0.1306,0,low
INV-00250,Birch Holdings,mid-market,finance,23642.08,data_migration,2024-03-25,3,1,Monday,30,12,23,6,0.26,1,2,0,0,0.1304,0,low
INV-00793,Delta Group,enterprise,healthcare,48496.73,reporting_setup,2024-09-04,9,3,Wednesday,45,11,21,0,0.0,1,4,0,0,0.1304,0,low
INV-01678,Birch Holdings,mid-market,finance,72422.42,training,2023-05-31,5,2,Wednesday,60,9,18,6,0.33,0,5,0,0,0.1303,0,low
INV-00155,Birch Holdings,mid-market,finance,74822.06,analytics_consulting,2024-04-07,4,2,Sunday,60,11,22,5,0.23,0,5,0,0,0.1291,0,low
INV-01549,Granite Partners,enterprise,finance,122567.12,training,2024-04-12,4,2,Friday,15,9,8,6,0.75,1,5,0,0,0.1287,0,low
INV-01049,Ironclad Inc,mid-market,healthcare,48580.96,analytics_consulting,2023-03-27,3,1,Monday,15,12,22,7,0.32,1,4,0,0,0.1279,0,low
INV-01211,Birch Holdings,mid-market,finance,38819.79,analytics_consulting,2024-08-22,8,3,Thursday,30,9,11,0,0.0,0,5,0,0,0.1277,0,low
INV-00942,Granite Partners,enterprise,finance,39518.59,data_migration,2023-09-24,9,3,Sunday,45,5,21,0,0.0,1,5,0,0,0.1277,0,low
INV-00497,Acme Corp,enterprise,manufacturing,62952.92,reporting_setup,2024-09-14,9,3,Saturday,30,16,15,6,0.4,1,5,0,0,0.1265,0,low
INV-00077,Acme Corp,enterprise,manufacturing,187342.73,process_automation,2023-07-28,7,3,Friday,30,15,23,7,0.3,1,5,0,0,0.1262,0,low
INV-00939,Granite Partners,enterprise,finance,113244.98,data_migration,2023-08-25,8,3,Friday,30,13,21,4,0.19,1,2,0,0,0.126,0,low
INV-01042,Granite Partners,enterprise,finance,123080.0,data_migration,2024-01-06,1,1,Saturday,45,3,12,7,0.58,1,4,0,0,0.1257,0,low
INV-01842,Granite Partners,enterprise,finance,122572.35,analytics_consulting,2023-09-18,9,3,Monday,30,6,6,0,0.0,1,3,0,0,0.1256,0,low
INV-01026,Granite Partners,enterprise,finance,73841.18,data_migration,2023-11-04,11,4,Saturday,15,13,16,0,0.0,0,4,0,0,0.1254,0,low
INV-00236,Granite Partners,enterprise,finance,70279.21,data_migration,2023-04-19,4,2,Wednesday,15,8,15,5,0.33,1,5,0,0,0.1223,0,low
